path,terms,scope
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_G/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_G/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_G/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_J/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_J/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_J/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_L/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_L/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_L/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_M/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_M/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_M/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_N/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_N/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_N/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_O/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_O/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_O/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_P/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_P/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_P/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_Q/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_Q/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_Q/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_R/AU_EXTERNAL_DAY_SUMMARY.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_R/AU_EXTERNAL_INTERVAL_RESULTS.csv.gz,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/runs/taxonomy_R/AU_EXTERNAL_RUN_SUMMARY.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/__init__.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/_version.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/australian_allocation.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/australian_data.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/australian_opendss.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/australian_policy.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/src/r4r/externality_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/scientific_source/tools/run_ees_australian_external_replay.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV10_223bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV11_216bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV12_248bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV15_137bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV17_279bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV22_80bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV24_246bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV25_232bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV26_205bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV29_90bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV30_315bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV32_100bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/LV9_258bus.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/beta_025_exact.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/beta_050_dropout_010.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/beta_050_lag_one.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/beta_050_scale_090.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/beta_050_scale_110.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/beta_100_exact.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/complete_cohort.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/primary.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_G.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_J.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_L.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_M.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_N.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_O.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_P.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_Q.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/151_FROZEN_SCENARIO_EVALUATION_20260907/statistics/taxonomy_R.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/157_PROPORTIONAL_SEARCH_AUDIT_20260907/v2/AUDIT_PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/160_ALLOCATION_VECTOR_REVIEW_20260907/check_captured_vectors.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/160_ALLOCATION_VECTOR_REVIEW_20260907/check_search_progress.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/INDEPENDENT_TRAJECTORY_CHECK.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/audit_revision.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/compile_current.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/package_current.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/reconstruct_ceilings.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/render_review.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/164_CEILING_TRAJECTORY_REVIEW_20260907/verify_reconstruction.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/UNIT_TESTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/VERIFIED_COMPARISON.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/audit_current.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/compile_current.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/package_current.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/render_review.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/run_comparison.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/169_SAME_UPDATE_QUALIFICATION_COMPARISON_20260908/verify_and_summarize.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/RECOVERY_DIAGNOSTIC.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/UNIT_TESTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/VERIFIED_RESULTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/check_longest_block.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/diagnose_recovery.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/run_contiguous.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/test_verifier_faults.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/173_CONTIGUOUS_STATE_FEEDBACK_20260908/verify_results.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/UNIT_TESTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/bounded_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/check_fixed_pairs.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/inspect_roundoff.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/step_adapter.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/test_bounded_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/test_step_adapter.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/175_BOUNDED_RECORD_INTERFACE_20260908/verify_fixed_pairs.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/176_BOUNDED_RECORD_FEEDBACK_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/176_BOUNDED_RECORD_FEEDBACK_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/176_BOUNDED_RECORD_FEEDBACK_20260908/control_step.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/176_BOUNDED_RECORD_FEEDBACK_20260908/inspect_record_conflict.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/176_BOUNDED_RECORD_FEEDBACK_20260908/run_feedback.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/176_BOUNDED_RECORD_FEEDBACK_20260908/test_information_path.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/M01.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/M02.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/M03.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/M04.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/M05.csv,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/MANUSCRIPT_COMPARISONS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/VERIFIED_MAPPING_RESULTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/audit_replay_ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/check_power_accounting.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/diagnose_power_residual.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/interpret_binding.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/prepare_mapping.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/run_mapping.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/test_mapping.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/180_PROFILE_MAPPING_ROBUSTNESS_20260908/verify_mapping.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/PRIMARY_NORMALIZATION.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/PROTOCOL.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/PROTOCOL.md,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/PUBLICATION_DATA.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/VERIFIED_SCALE_RESULTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/audit_replay_ac.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/prepare_publication_data.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/prepare_scale.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/primary_normalization.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/run_scale.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/scale_inputs.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/test_saved_checks.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/test_scale.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/test_screen_checks.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/184_PV_SCALE_ROBUSTNESS_20260908/verify_scale.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/185_INDIVIDUAL_DELIVERY_REVIEW_20260908/VERIFIED_INDIVIDUAL_RESULTS.json,CC-BY-4.0,Contributors rights only; executable documentation examples also MIT; upstream rights excluded
reproduction/outputs/ees_transition/archive/185_INDIVIDUAL_DELIVERY_REVIEW_20260908/analyze_individual.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/185_INDIVIDUAL_DELIVERY_REVIEW_20260908/audit_manuscript.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/185_INDIVIDUAL_DELIVERY_REVIEW_20260908/compile_current.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/185_INDIVIDUAL_DELIVERY_REVIEW_20260908/finalize.py,MIT,Original software/configuration; third-party dependencies excluded
reproduction/outputs/ees_transition/archive/185_INDIVIDUAL_DELIVERY_REVIEW_20260908/verify_individual.py,MIT,Original software/configuration; third-party dependencies excluded
