load_name,bus_name,phase,lv_feeder_id,source_file,ausgrid_customer_id,adoption_rank,participant_33pct,participant_50pct,participant_100pct
ld1861_load_a,b2668,1,LV12_248bus,LV/LV12_248bus/Loads.dss,136,960,0,0,1
ld1867_load_a,b3140,1,LV10_223bus,LV/LV10_223bus/Loads.dss,55,255,1,1,1
ld1874_load_b,b1798,2,LV10_223bus,LV/LV10_223bus/Loads.dss,217,129,1,1,1
ld187_load_b,b2828,2,LV12_248bus,LV/LV12_248bus/Loads.dss,151,872,0,0,1
ld1881_load_b,b3174,2,LV25_232bus,LV/LV25_232bus/Loads.dss,83,489,0,1,1
ld1888_load_c,b501,3,LV26_205bus,LV/LV26_205bus/Loads.dss,118,155,1,1,1
ld1891_load_a,b469,1,LV11_216bus,LV/LV11_216bus/Loads.dss,182,146,1,1,1
ld1893_load_b,b1706,2,LV12_248bus,LV/LV12_248bus/Loads.dss,105,718,0,0,1
ld1894_load_a,b3137,1,LV26_205bus,LV/LV26_205bus/Loads.dss,204,1163,0,0,1
ld1895_load_b,b1804,2,LV3_55bus,LV/LV3_55bus/Loads.dss,220,355,1,1,1
ld1897_load_c,b225,3,LV25_232bus,LV/LV25_232bus/Loads.dss,94,777,0,0,1
ld1898_load_b,b2514,2,LV30_315bus,LV/LV30_315bus/Loads.dss,111,958,0,0,1
ld18_load_a,b108,1,LV17_279bus,LV/LV17_279bus/Loads.dss,54,1165,0,0,1
ld1903_load_a,b2044,1,LV29_90bus,LV/LV29_90bus/Loads.dss,265,939,0,0,1
ld1913_load_a,b523,1,LV25_232bus,LV/LV25_232bus/Loads.dss,235,497,0,1,1
ld1915_load_b,b2588,2,LV25_232bus,LV/LV25_232bus/Loads.dss,54,536,0,1,1
ld1920_load_c,b2394,3,LV10_223bus,LV/LV10_223bus/Loads.dss,147,1139,0,0,1
ld1927_load_a,b2950,1,LV10_223bus,LV/LV10_223bus/Loads.dss,189,381,1,1,1
ld1932_load_a,b2810,1,LV9_258bus,LV/LV9_258bus/Loads.dss,43,1038,0,0,1
ld1935_load_b,b1664,2,LV11_216bus,LV/LV11_216bus/Loads.dss,183,685,0,0,1
ld1943_load_c,b1601,3,LV30_315bus,LV/LV30_315bus/Loads.dss,7,751,0,0,1
ld1945_load_a,b1773,1,LV30_315bus,LV/LV30_315bus/Loads.dss,153,249,1,1,1
ld1946_load_c,b231,3,LV25_232bus,LV/LV25_232bus/Loads.dss,4,344,1,1,1
ld194_load_c,b1795,3,LV25_232bus,LV/LV25_232bus/Loads.dss,295,118,1,1,1
ld1951_load_c,b3263,3,LV22_80bus,LV/LV22_80bus/Loads.dss,164,636,0,0,1
ld1953_load_b,b147,2,LV30_315bus,LV/LV30_315bus/Loads.dss,263,1085,0,0,1
ld1958_load_b,b1725,2,LV9_258bus,LV/LV9_258bus/Loads.dss,83,1130,0,0,1
ld1959_load_b,b970,2,LV17_279bus,LV/LV17_279bus/Loads.dss,52,679,0,0,1
ld1960_load_b,b376,2,LV24_246bus,LV/LV24_246bus/Loads.dss,61,85,1,1,1
ld1961_load_b,b2311,2,LV15_137bus,LV/LV15_137bus/Loads.dss,43,863,0,0,1
ld1970_load_c,b2492,3,LV3_55bus,LV/LV3_55bus/Loads.dss,22,558,0,1,1
ld1971_load_c,b1816,3,LV20_26bus,LV/LV20_26bus/Loads.dss,148,505,0,1,1
ld1973_load_c,b1994,3,LV30_315bus,LV/LV30_315bus/Loads.dss,24,983,0,0,1
ld1982_load_b,b1951,2,LV10_223bus,LV/LV10_223bus/Loads.dss,30,165,1,1,1
ld1983_load_c,b1675,3,LV15_137bus,LV/LV15_137bus/Loads.dss,17,1232,0,0,1
ld1985_load_c,b929,3,LV12_248bus,LV/LV12_248bus/Loads.dss,273,639,0,0,1
ld198_load_b,b793,2,LV22_80bus,LV/LV22_80bus/Loads.dss,7,124,1,1,1
ld1993_load_a,b522,1,LV30_315bus,LV/LV30_315bus/Loads.dss,264,681,0,0,1
ld1994_load_c,b2100,3,LV24_246bus,LV/LV24_246bus/Loads.dss,213,821,0,0,1
ld1996_load_a,b629,1,LV12_248bus,LV/LV12_248bus/Loads.dss,282,739,0,0,1
ld2001_load_b,b1658,2,LV26_205bus,LV/LV26_205bus/Loads.dss,233,1180,0,0,1
ld2006_load_c,b3308,3,LV26_205bus,LV/LV26_205bus/Loads.dss,80,942,0,0,1
ld2010_load_c,b280,3,LV32_100bus,LV/LV32_100bus/Loads.dss,3,183,1,1,1
ld2011_load_b,b1859,2,LV30_315bus,LV/LV30_315bus/Loads.dss,138,778,0,0,1
ld2016_load_c,b413,3,LV17_279bus,LV/LV17_279bus/Loads.dss,72,237,1,1,1
ld201_load_c,b1657,3,LV10_223bus,LV/LV10_223bus/Loads.dss,225,700,0,0,1
ld2023_load_a,b1208,1,LV26_205bus,LV/LV26_205bus/Loads.dss,50,90,1,1,1
ld2038_load_c,b2891,3,LV9_258bus,LV/LV9_258bus/Loads.dss,65,1118,0,0,1
ld203_load_a,b1043,1,LV10_223bus,LV/LV10_223bus/Loads.dss,85,1014,0,0,1
ld2041_load_a,b1222,1,LV25_232bus,LV/LV25_232bus/Loads.dss,230,1245,0,0,1
ld2048_load_b,b1999,2,LV12_248bus,LV/LV12_248bus/Loads.dss,60,741,0,0,1
ld2050_load_a,b1821,1,LV3_55bus,LV/LV3_55bus/Loads.dss,250,1243,0,0,1
ld2056_load_c,b1979,3,LV10_223bus,LV/LV10_223bus/Loads.dss,250,1158,0,0,1
ld2057_load_c,b675,3,LV11_216bus,LV/LV11_216bus/Loads.dss,151,156,1,1,1
ld2058_load_b,b808,2,LV29_90bus,LV/LV29_90bus/Loads.dss,100,420,0,1,1
ld2061_load_a,b1447,1,LV11_216bus,LV/LV11_216bus/Loads.dss,214,560,0,1,1
ld2067_load_a,b646,1,LV10_223bus,LV/LV10_223bus/Loads.dss,278,846,0,0,1
ld2070_load_b,b1028,2,LV2_43bus,LV/LV2_43bus/Loads.dss,77,742,0,0,1
ld2075_load_b,b1948,2,LV10_223bus,LV/LV10_223bus/Loads.dss,182,543,0,1,1
ld2088_load_b,b1092,2,LV25_232bus,LV/LV25_232bus/Loads.dss,133,1214,0,0,1
ld2092_load_c,b1850,3,LV30_315bus,LV/LV30_315bus/Loads.dss,262,201,1,1,1
ld2096_load_a,b303,1,LV30_315bus,LV/LV30_315bus/Loads.dss,1,650,0,0,1
ld2097_load_a,b1974,1,LV24_246bus,LV/LV24_246bus/Loads.dss,139,453,0,1,1
ld2108_load_c,b1019,3,LV12_248bus,LV/LV12_248bus/Loads.dss,68,831,0,0,1
ld2110_load_c,b2637,3,LV10_223bus,LV/LV10_223bus/Loads.dss,98,1114,0,0,1
ld2113_load_a,b3223,1,LV15_137bus,LV/LV15_137bus/Loads.dss,292,1093,0,0,1
ld2117_load_b,b3017,2,LV11_216bus,LV/LV11_216bus/Loads.dss,84,541,0,1,1
ld2118_load_b,b601,2,LV15_137bus,LV/LV15_137bus/Loads.dss,22,802,0,0,1
ld2121_load_a,b1707,1,LV17_279bus,LV/LV17_279bus/Loads.dss,254,1164,0,0,1
ld2125_load_b,b1100,2,LV24_246bus,LV/LV24_246bus/Loads.dss,198,1071,0,0,1
ld2130_load_c,b1940,3,LV24_246bus,LV/LV24_246bus/Loads.dss,10,274,1,1,1
ld2138_load_b,b2309,2,LV30_315bus,LV/LV30_315bus/Loads.dss,20,582,0,1,1
ld2139_load_c,b846,3,LV30_315bus,LV/LV30_315bus/Loads.dss,267,588,0,1,1
ld2144_load_a,b1097,1,LV9_258bus,LV/LV9_258bus/Loads.dss,184,262,1,1,1
ld2146_load_c,b400,3,LV25_232bus,LV/LV25_232bus/Loads.dss,37,1176,0,0,1
ld2148_load_a,b1184,1,LV12_248bus,LV/LV12_248bus/Loads.dss,3,1090,0,0,1
ld2156_load_b,b527,2,LV17_279bus,LV/LV17_279bus/Loads.dss,2,266,1,1,1
ld2158_load_b,b1809,2,LV12_248bus,LV/LV12_248bus/Loads.dss,295,1191,0,0,1
ld2159_load_c,b1398,3,LV12_248bus,LV/LV12_248bus/Loads.dss,239,345,1,1,1
ld2161_load_a,b2599,1,LV24_246bus,LV/LV24_246bus/Loads.dss,255,1050,0,0,1
ld2163_load_c,b2896,3,LV11_216bus,LV/LV11_216bus/Loads.dss,21,1203,0,0,1
ld2164_load_c,b2968,3,LV17_279bus,LV/LV17_279bus/Loads.dss,189,456,0,1,1
ld2168_load_b,b1718,2,LV9_258bus,LV/LV9_258bus/Loads.dss,251,787,0,0,1
ld2170_load_c,b484,3,LV29_90bus,LV/LV29_90bus/Loads.dss,72,818,0,0,1
ld2172_load_a,b1947,1,LV30_315bus,LV/LV30_315bus/Loads.dss,1,110,1,1,1
ld2179_load_b,b568,2,LV30_315bus,LV/LV30_315bus/Loads.dss,47,693,0,0,1
ld217_load_c,b317,3,LV17_279bus,LV/LV17_279bus/Loads.dss,123,1210,0,0,1
ld2185_load_a,b868,1,LV25_232bus,LV/LV25_232bus/Loads.dss,46,295,1,1,1
ld2186_load_b,b1754,2,LV3_55bus,LV/LV3_55bus/Loads.dss,116,726,0,0,1
ld2189_load_a,b1101,1,LV22_80bus,LV/LV22_80bus/Loads.dss,195,261,1,1,1
ld2192_load_c,b2323,3,LV30_315bus,LV/LV30_315bus/Loads.dss,151,316,1,1,1
ld2195_load_a,b3278,1,LV12_248bus,LV/LV12_248bus/Loads.dss,34,267,1,1,1
ld219_load_a,b1965,1,LV25_232bus,LV/LV25_232bus/Loads.dss,286,753,0,0,1
ld2201_load_a,b1570,1,LV30_315bus,LV/LV30_315bus/Loads.dss,205,769,0,0,1
ld2204_load_b,b2572,2,LV26_205bus,LV/LV26_205bus/Loads.dss,193,349,1,1,1
ld2208_load_b,b122,2,LV24_246bus,LV/LV24_246bus/Loads.dss,107,350,1,1,1
ld2210_load_a,b3089,1,LV10_223bus,LV/LV10_223bus/Loads.dss,254,891,0,0,1
ld2212_load_a,b1944,1,LV29_90bus,LV/LV29_90bus/Loads.dss,90,837,0,0,1
ld2214_load_a,b477,1,LV11_216bus,LV/LV11_216bus/Loads.dss,248,502,0,1,1
ld2219_load_c,b661,3,LV24_246bus,LV/LV24_246bus/Loads.dss,292,341,1,1,1
ld2220_load_b,b3262,2,LV10_223bus,LV/LV10_223bus/Loads.dss,179,1133,0,0,1
ld2221_load_c,b2000,3,LV10_223bus,LV/LV10_223bus/Loads.dss,225,120,1,1,1
ld2233_load_a,b2363,1,LV24_246bus,LV/LV24_246bus/Loads.dss,113,578,0,1,1
ld2234_load_a,b2553,1,LV17_279bus,LV/LV17_279bus/Loads.dss,119,398,1,1,1
ld2256_load_c,b1865,3,LV9_258bus,LV/LV9_258bus/Loads.dss,155,691,0,0,1
ld2258_load_b,b2638,2,LV29_90bus,LV/LV29_90bus/Loads.dss,269,14,1,1,1
ld2260_load_b,b1523,2,LV30_315bus,LV/LV30_315bus/Loads.dss,191,914,0,0,1
ld2261_load_b,b2619,2,LV17_279bus,LV/LV17_279bus/Loads.dss,289,1103,0,0,1
ld2270_load_c,b3084,3,LV26_205bus,LV/LV26_205bus/Loads.dss,103,41,1,1,1
ld2273_load_a,b2781,1,LV32_100bus,LV/LV32_100bus/Loads.dss,66,359,1,1,1
ld2274_load_b,b1820,2,LV24_246bus,LV/LV24_246bus/Loads.dss,105,1074,0,0,1
ld2275_load_a,b1632,1,LV9_258bus,LV/LV9_258bus/Loads.dss,114,698,0,0,1
ld2283_load_b,b773,2,LV9_258bus,LV/LV9_258bus/Loads.dss,2,378,1,1,1
ld2284_load_c,b3082,3,LV29_90bus,LV/LV29_90bus/Loads.dss,103,950,0,0,1
ld2292_load_c,b1206,3,LV15_137bus,LV/LV15_137bus/Loads.dss,274,49,1,1,1
ld2294_load_c,b2381,3,LV17_279bus,LV/LV17_279bus/Loads.dss,263,875,0,0,1
ld2299_load_a,b1550,1,LV26_205bus,LV/LV26_205bus/Loads.dss,62,927,0,0,1
ld2300_load_c,b1185,3,LV30_315bus,LV/LV30_315bus/Loads.dss,171,758,0,0,1
ld2302_load_b,b2994,2,LV12_248bus,LV/LV12_248bus/Loads.dss,180,692,0,0,1
ld2304_load_b,b1443,2,LV11_216bus,LV/LV11_216bus/Loads.dss,180,154,1,1,1
ld2307_load_a,b3226,1,LV10_223bus,LV/LV10_223bus/Loads.dss,295,1123,0,0,1
ld2309_load_c,b3357,3,LV12_248bus,LV/LV12_248bus/Loads.dss,23,251,1,1,1
ld2312_load_a,b1983,1,LV12_248bus,LV/LV12_248bus/Loads.dss,92,861,0,0,1
ld2315_load_c,b306,3,LV11_216bus,LV/LV11_216bus/Loads.dss,144,423,0,1,1
ld2316_load_a,b919,1,LV17_279bus,LV/LV17_279bus/Loads.dss,143,619,0,1,1
ld2319_load_b,b3094,2,LV25_232bus,LV/LV25_232bus/Loads.dss,144,855,0,0,1
ld2321_load_b,b1262,2,LV17_279bus,LV/LV17_279bus/Loads.dss,108,1021,0,0,1
ld2322_load_b,b2801,2,LV10_223bus,LV/LV10_223bus/Loads.dss,264,948,0,0,1
ld2325_load_c,b2380,3,LV24_246bus,LV/LV24_246bus/Loads.dss,294,531,0,1,1
ld2326_load_a,b2159,1,LV11_216bus,LV/LV11_216bus/Loads.dss,173,847,0,0,1
ld2329_load_a,b398,1,LV29_90bus,LV/LV29_90bus/Loads.dss,36,800,0,0,1
ld2330_load_a,b1352,1,LV28_25bus,LV/LV28_25bus/Loads.dss,83,445,0,1,1
ld2333_load_c,b2858,3,LV17_279bus,LV/LV17_279bus/Loads.dss,138,780,0,0,1
ld2340_load_a,b857,1,LV17_279bus,LV/LV17_279bus/Loads.dss,151,717,0,0,1
ld2343_load_b,b21,2,LV17_279bus,LV/LV17_279bus/Loads.dss,43,303,1,1,1
ld2344_load_b,b2060,2,LV12_248bus,LV/LV12_248bus/Loads.dss,154,422,0,1,1
ld2345_load_a,b2450,1,LV30_315bus,LV/LV30_315bus/Loads.dss,296,425,0,1,1
ld2346_load_b,b3045,2,LV11_216bus,LV/LV11_216bus/Loads.dss,78,803,0,0,1
ld2347_load_c,b12,3,LV12_248bus,LV/LV12_248bus/Loads.dss,53,447,0,1,1
ld2351_load_c,b2283,3,LV9_258bus,LV/LV9_258bus/Loads.dss,285,856,0,0,1
ld2360_load_b,b37,2,LV26_205bus,LV/LV26_205bus/Loads.dss,129,286,1,1,1
ld2361_load_c,b2587,3,LV26_205bus,LV/LV26_205bus/Loads.dss,280,999,0,0,1
ld2368_load_b,b102,2,LV30_315bus,LV/LV30_315bus/Loads.dss,138,646,0,0,1
ld2369_load_a,b2623,1,LV12_248bus,LV/LV12_248bus/Loads.dss,109,1143,0,0,1
ld2377_load_a,b2790,1,LV24_246bus,LV/LV24_246bus/Loads.dss,239,696,0,0,1
ld2379_load_c,b2649,3,LV17_279bus,LV/LV17_279bus/Loads.dss,130,217,1,1,1
ld2383_load_a,b196,1,LV26_205bus,LV/LV26_205bus/Loads.dss,182,656,0,0,1
ld2389_load_b,b1654,2,LV24_246bus,LV/LV24_246bus/Loads.dss,276,870,0,0,1
ld238_load_a,b593,1,LV17_279bus,LV/LV17_279bus/Loads.dss,277,480,0,1,1
ld2391_load_c,b420,3,LV10_223bus,LV/LV10_223bus/Loads.dss,260,897,0,0,1
ld2393_load_a,b792,1,LV9_258bus,LV/LV9_258bus/Loads.dss,57,843,0,0,1
ld2396_load_c,b2401,3,LV30_315bus,LV/LV30_315bus/Loads.dss,249,724,0,0,1
ld2398_load_a,b890,1,LV17_279bus,LV/LV17_279bus/Loads.dss,129,1231,0,0,1
ld2402_load_c,b2878,3,LV25_232bus,LV/LV25_232bus/Loads.dss,32,511,0,1,1
ld2403_load_c,b3009,3,LV24_246bus,LV/LV24_246bus/Loads.dss,162,1061,0,0,1
ld2405_load_a,b583,1,LV10_223bus,LV/LV10_223bus/Loads.dss,174,377,1,1,1
ld2407_load_b,b2631,2,LV26_205bus,LV/LV26_205bus/Loads.dss,164,243,1,1,1
ld2409_load_a,b355,1,LV30_315bus,LV/LV30_315bus/Loads.dss,11,1142,0,0,1
ld2413_load_b,b2321,2,LV9_258bus,LV/LV9_258bus/Loads.dss,223,47,1,1,1
ld2416_load_c,b1237,3,LV9_258bus,LV/LV9_258bus/Loads.dss,247,1102,0,0,1
ld241_load_b,b2736,2,LV25_232bus,LV/LV25_232bus/Loads.dss,255,737,0,0,1
ld2426_load_a,b1200,1,LV9_258bus,LV/LV9_258bus/Loads.dss,176,170,1,1,1
ld2428_load_b,b2006,2,LV9_258bus,LV/LV9_258bus/Loads.dss,245,432,0,1,1
ld2430_load_c,b3067,3,LV26_205bus,LV/LV26_205bus/Loads.dss,92,273,1,1,1
ld2432_load_b,b1026,2,LV12_248bus,LV/LV12_248bus/Loads.dss,106,1119,0,0,1
ld2443_load_a,b659,1,LV25_232bus,LV/LV25_232bus/Loads.dss,191,6,1,1,1
ld244_load_c,b1801,3,LV9_258bus,LV/LV9_258bus/Loads.dss,211,1168,0,0,1
ld2455_load_c,b2971,3,LV12_248bus,LV/LV12_248bus/Loads.dss,132,881,0,0,1
ld2456_load_b,b705,2,LV17_279bus,LV/LV17_279bus/Loads.dss,222,1141,0,0,1
ld2457_load_b,b731,2,LV30_315bus,LV/LV30_315bus/Loads.dss,279,260,1,1,1
ld2459_load_a,b2636,1,LV15_137bus,LV/LV15_137bus/Loads.dss,260,1144,0,0,1
ld2460_load_c,b1294,3,LV17_279bus,LV/LV17_279bus/Loads.dss,82,4,1,1,1
ld2464_load_b,b2970,2,LV29_90bus,LV/LV29_90bus/Loads.dss,20,770,0,0,1
ld2466_load_a,b3134,1,LV12_248bus,LV/LV12_248bus/Loads.dss,159,475,0,1,1
ld2478_load_a,b3326,1,LV26_205bus,LV/LV26_205bus/Loads.dss,38,552,0,1,1
ld2479_load_c,b3032,3,LV11_216bus,LV/LV11_216bus/Loads.dss,197,873,0,0,1
ld2480_load_c,b1254,3,LV2_43bus,LV/LV2_43bus/Loads.dss,65,429,0,1,1
ld2482_load_b,b2996,2,LV26_205bus,LV/LV26_205bus/Loads.dss,153,839,0,0,1
ld2483_load_c,b1813,3,LV30_315bus,LV/LV30_315bus/Loads.dss,67,840,0,0,1
ld2488_load_c,b1557,3,LV9_258bus,LV/LV9_258bus/Loads.dss,237,1015,0,0,1
ld248_load_b,b2560,2,LV3_55bus,LV/LV3_55bus/Loads.dss,209,466,0,1,1
ld2496_load_b,b3252,2,LV12_248bus,LV/LV12_248bus/Loads.dss,76,1242,0,0,1
ld2497_load_a,b2601,1,LV17_279bus,LV/LV17_279bus/Loads.dss,227,982,0,0,1
ld2499_load_a,b2701,1,LV30_315bus,LV/LV30_315bus/Loads.dss,234,276,1,1,1
ld24_load_a,b1044,1,LV3_55bus,LV/LV3_55bus/Loads.dss,22,66,1,1,1
ld2501_load_b,b2451,2,LV30_315bus,LV/LV30_315bus/Loads.dss,149,781,0,0,1
ld2503_load_b,b1715,2,LV25_232bus,LV/LV25_232bus/Loads.dss,63,1122,0,0,1
ld2507_load_c,b1928,3,LV26_205bus,LV/LV26_205bus/Loads.dss,20,215,1,1,1
ld2508_load_b,b1869,2,LV17_279bus,LV/LV17_279bus/Loads.dss,250,1025,0,0,1
ld250_load_c,b862,3,LV29_90bus,LV/LV29_90bus/Loads.dss,63,854,0,0,1
ld2510_load_a,b431,1,LV11_216bus,LV/LV11_216bus/Loads.dss,77,99,1,1,1
ld2512_load_c,b157,3,LV30_315bus,LV/LV30_315bus/Loads.dss,276,178,1,1,1
ld2518_load_c,b2461,3,LV12_248bus,LV/LV12_248bus/Loads.dss,156,46,1,1,1
ld2522_load_c,b1848,3,LV17_279bus,LV/LV17_279bus/Loads.dss,130,390,1,1,1
ld2528_load_b,b1574,2,LV11_216bus,LV/LV11_216bus/Loads.dss,230,1156,0,0,1
ld2529_load_a,b1545,1,LV30_315bus,LV/LV30_315bus/Loads.dss,183,332,1,1,1
ld2536_load_c,b2102,3,LV11_216bus,LV/LV11_216bus/Loads.dss,2,1077,0,0,1
ld2544_load_a,b158,1,LV11_216bus,LV/LV11_216bus/Loads.dss,163,824,0,0,1
ld2547_load_a,b151,1,LV17_279bus,LV/LV17_279bus/Loads.dss,109,842,0,0,1
ld2548_load_c,b3359,3,LV25_232bus,LV/LV25_232bus/Loads.dss,264,393,1,1,1
ld2549_load_a,b79,1,LV12_248bus,LV/LV12_248bus/Loads.dss,24,174,1,1,1
ld2553_load_b,b654,2,LV15_137bus,LV/LV15_137bus/Loads.dss,251,962,0,0,1
ld2565_load_b,b1987,2,LV17_279bus,LV/LV17_279bus/Loads.dss,31,880,0,0,1
ld2567_load_b,b3296,2,LV30_315bus,LV/LV30_315bus/Loads.dss,197,1198,0,0,1
ld2575_load_a,b1287,1,LV25_232bus,LV/LV25_232bus/Loads.dss,270,894,0,0,1
ld2578_load_a,b89,1,LV9_258bus,LV/LV9_258bus/Loads.dss,2,1160,0,0,1
ld2579_load_a,b2058,1,LV24_246bus,LV/LV24_246bus/Loads.dss,4,109,1,1,1
ld2587_load_b,b486,2,LV12_248bus,LV/LV12_248bus/Loads.dss,273,613,0,1,1
ld2593_load_c,b316,3,LV30_315bus,LV/LV30_315bus/Loads.dss,226,949,0,0,1
ld2596_load_a,b2998,1,LV30_315bus,LV/LV30_315bus/Loads.dss,170,446,0,1,1
ld2601_load_c,b1649,3,LV12_248bus,LV/LV12_248bus/Loads.dss,127,514,0,1,1
ld2603_load_a,b1446,1,LV12_248bus,LV/LV12_248bus/Loads.dss,13,951,0,0,1
ld2606_load_b,b133,2,LV12_248bus,LV/LV12_248bus/Loads.dss,143,1172,0,0,1
ld2610_load_a,b1668,1,LV26_205bus,LV/LV26_205bus/Loads.dss,7,86,1,1,1
ld2612_load_c,b295,3,LV12_248bus,LV/LV12_248bus/Loads.dss,176,1040,0,0,1
ld2619_load_b,b2684,2,LV24_246bus,LV/LV24_246bus/Loads.dss,186,883,0,0,1
ld2621_load_b,b2661,2,LV11_216bus,LV/LV11_216bus/Loads.dss,169,660,0,0,1
ld2636_load_b,b2205,2,LV30_315bus,LV/LV30_315bus/Loads.dss,14,932,0,0,1
ld2637_load_c,b2689,3,LV11_216bus,LV/LV11_216bus/Loads.dss,256,247,1,1,1
ld2643_load_b,b3347,2,LV25_232bus,LV/LV25_232bus/Loads.dss,144,606,0,1,1
ld2644_load_c,b3123,3,LV30_315bus,LV/LV30_315bus/Loads.dss,207,623,0,1,1
ld2646_load_a,b3210,1,LV30_315bus,LV/LV30_315bus/Loads.dss,71,716,0,0,1
ld2651_load_b,b2647,2,LV9_258bus,LV/LV9_258bus/Loads.dss,259,142,1,1,1
ld2655_load_c,b2564,3,LV9_258bus,LV/LV9_258bus/Loads.dss,102,408,1,1,1
ld2663_load_a,b1056,1,LV11_216bus,LV/LV11_216bus/Loads.dss,98,387,1,1,1
ld2664_load_c,b2523,3,LV17_279bus,LV/LV17_279bus/Loads.dss,161,1209,0,0,1
ld2665_load_b,b1094,2,LV30_315bus,LV/LV30_315bus/Loads.dss,135,611,0,1,1
ld2668_load_a,b534,1,LV9_258bus,LV/LV9_258bus/Loads.dss,251,105,1,1,1
ld2672_load_c,b2143,3,LV30_315bus,LV/LV30_315bus/Loads.dss,231,672,0,0,1
ld2675_load_c,b53,3,LV24_246bus,LV/LV24_246bus/Loads.dss,207,1135,0,0,1
ld2676_load_a,b3203,1,LV12_248bus,LV/LV12_248bus/Loads.dss,299,1157,0,0,1
ld2678_load_a,b3342,1,LV17_279bus,LV/LV17_279bus/Loads.dss,112,836,0,0,1
ld2679_load_a,b2679,1,LV30_315bus,LV/LV30_315bus/Loads.dss,27,585,0,1,1
ld267_load_a,b336,1,LV8_14bus,LV/LV8_14bus/Loads.dss,48,367,1,1,1
ld2683_load_b,b7,2,LV26_205bus,LV/LV26_205bus/Loads.dss,244,228,1,1,1
ld2690_load_b,b1207,2,LV13_58bus,LV/LV13_58bus/Loads.dss,129,627,0,1,1
ld2695_load_b,b2278,2,LV30_315bus,LV/LV30_315bus/Loads.dss,77,440,0,1,1
ld2699_load_b,b3026,2,LV17_279bus,LV/LV17_279bus/Loads.dss,271,435,0,1,1
ld2700_load_c,b1540,3,LV25_232bus,LV/LV25_232bus/Loads.dss,244,702,0,0,1
ld2701_load_a,b3350,1,LV25_232bus,LV/LV25_232bus/Loads.dss,154,16,1,1,1
ld2705_load_c,b2697,3,LV26_205bus,LV/LV26_205bus/Loads.dss,268,622,0,1,1
ld2706_load_b,b1970,2,LV7_29bus,LV/LV7_29bus/Loads.dss,122,1189,0,0,1
ld2709_load_a,b2823,1,LV24_246bus,LV/LV24_246bus/Loads.dss,269,169,1,1,1
ld2712_load_c,b664,3,LV17_279bus,LV/LV17_279bus/Loads.dss,69,988,0,0,1
ld2713_load_a,b2223,1,LV27_23bus,LV/LV27_23bus/Loads.dss,184,851,0,0,1
ld2716_load_a,b3176,1,LV17_279bus,LV/LV17_279bus/Loads.dss,153,668,0,0,1
ld2718_load_b,b1411,2,LV12_248bus,LV/LV12_248bus/Loads.dss,168,748,0,0,1
ld2719_load_b,b941,2,LV9_258bus,LV/LV9_258bus/Loads.dss,233,122,1,1,1
ld2720_load_b,b3188,2,LV24_246bus,LV/LV24_246bus/Loads.dss,283,342,1,1,1
ld2727_load_b,b813,2,LV25_232bus,LV/LV25_232bus/Loads.dss,66,82,1,1,1
ld2728_load_a,b942,1,LV26_205bus,LV/LV26_205bus/Loads.dss,209,1058,0,0,1
ld2730_load_c,b553,3,LV9_258bus,LV/LV9_258bus/Loads.dss,9,481,0,1,1
ld2738_load_c,b1549,3,LV25_232bus,LV/LV25_232bus/Loads.dss,278,1128,0,0,1
ld2747_load_a,b2764,1,LV9_258bus,LV/LV9_258bus/Loads.dss,247,655,0,0,1
ld274_load_c,b332,3,LV12_248bus,LV/LV12_248bus/Loads.dss,10,869,0,0,1
ld2750_load_b,b1719,2,LV17_279bus,LV/LV17_279bus/Loads.dss,27,221,1,1,1
ld2754_load_c,b2257,3,LV17_279bus,LV/LV17_279bus/Loads.dss,227,357,1,1,1
ld2757_load_c,b1009,3,LV30_315bus,LV/LV30_315bus/Loads.dss,158,546,0,1,1
ld2759_load_a,b2272,1,LV17_279bus,LV/LV17_279bus/Loads.dss,44,172,1,1,1
ld275_load_a,b934,1,LV7_29bus,LV/LV7_29bus/Loads.dss,124,200,1,1,1
ld2760_load_b,b91,2,LV11_216bus,LV/LV11_216bus/Loads.dss,86,1182,0,0,1
ld2762_load_a,b1227,1,LV30_315bus,LV/LV30_315bus/Loads.dss,211,152,1,1,1
ld2766_load_c,b760,3,LV13_58bus,LV/LV13_58bus/Loads.dss,108,392,1,1,1
ld2771_load_a,b799,1,LV25_232bus,LV/LV25_232bus/Loads.dss,87,973,0,0,1
ld2780_load_b,b1129,2,LV30_315bus,LV/LV30_315bus/Loads.dss,113,63,1,1,1
ld2786_load_b,b2789,2,LV9_258bus,LV/LV9_258bus/Loads.dss,246,56,1,1,1
ld278_load_b,b1833,2,LV17_279bus,LV/LV17_279bus/Loads.dss,300,735,0,0,1
ld2798_load_b,b829,2,LV22_80bus,LV/LV22_80bus/Loads.dss,163,409,1,1,1
ld279_load_a,b1728,1,LV32_100bus,LV/LV32_100bus/Loads.dss,64,17,1,1,1
ld2802_load_b,b1826,2,LV25_232bus,LV/LV25_232bus/Loads.dss,85,403,1,1,1
ld2804_load_c,b2443,3,LV3_55bus,LV/LV3_55bus/Loads.dss,37,1033,0,0,1
ld2807_load_b,b2415,2,LV10_223bus,LV/LV10_223bus/Loads.dss,108,1037,0,0,1
ld2810_load_b,b2494,2,LV17_279bus,LV/LV17_279bus/Loads.dss,280,11,1,1,1
ld2812_load_c,b428,3,LV12_248bus,LV/LV12_248bus/Loads.dss,48,996,0,0,1
